"id","user_id","title","category","design_colors","logo_url","created_at","structure","is_active","is_locked","language","owner_id","is_published","default_locale","updated_at","form_token","brand_logo_url","brand_primary","brand_accent","brand_background","owner","public_token","meta","status","published_at","slug","default_lang","partner_id","token","code"
"db1132e3-4c79-4856-be3c-84983b662a04","ae470d3c-3d84-4413-91c3-8787a8643f47","k","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-20T15:22:24.891731",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","752c4154dc33d1c17a4b1d1a",,"#2563eb","#f59e0b","#ffffff",,"ccc2d41f-e444-469a-9fd0-4ed3ff2cbab8","{}","draft",,"k","he",,"d2c2c6bae3c741fe","aee03b93d3787c6e"
"c88f7f18-8552-4d05-9357-53905d1e27ea","2ba91821-68f4-45c3-baeb-043fbb369e97","vfv","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-23T21:17:56.990067",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",false,"he","2025-08-27T08:35:02.505045+00:00","5ceaaee204640d41ae69a3ec",,"#2563eb","#f59e0b","#ffffff",,"q_873a961f9d5539c4e3bd95a2c9874d09","{""distribution"":{""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: vfv"",""channel"":""link"",""emailBody"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nvfv\n\nתודה!"",""emailSubject"":""vfv: נשמח לשמוע ממך""}}","draft",,,"he",,"fa8d0c702f0a7a4b","3a2bfb7acb83162a"
"63dd2045-cad4-4bbb-81ef-5440650c98cc","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיון נוסף ","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-20T14:36:17.021173",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","38d032f1704f5ed6ae8753b0",,"#2563eb","#f59e0b","#ffffff",,"833b59b14b424272b834d952b20f17e7","{}","draft","2025-08-20T14:36:25.282+00:00","ניסיון-נוסף","he",,"92f828a72893165a","7effe7e96328d6a3"
"2d325400-75f0-425e-b3f1-9b0e77a0fe23","2ba91821-68f4-45c3-baeb-043fbb369e97","vfv","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-23T23:26:54.811311",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",false,"he","2025-08-27T08:35:02.505045+00:00","4a873e30d5e0d661cc77ef95",,"#2563eb","#f59e0b","#ffffff",,"q_c2d64543a6741e977d1d2a775ef45b04","{""autoNotify"":false,""distribution"":{""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: vfv"",""channel"":""link"",""emailBody"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nvfv\n\nתודה!"",""emailSubject"":""vfv: נשמח לשמוע ממך""},""endCustomerMessage"":{""body"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nvfv\n\nתודה!"",""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: vfv"",""subject"":""vfv: נשמח לשמוע ממך""}}","draft",,,"he",,"f40d4a1a13d06829","711436e06febc090"
"ca727cbd-5c20-49cc-a0e5-fc72059092bd","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיו 3 ","real_estate","{""primary"":""#16939B"",""secondary"":""#FFD500"",""background"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-24T11:35:14.660049",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",false,"he","2025-08-27T08:35:02.505045+00:00","0fb546e161e6c44fc6bcfbf9",,"#2563eb","#f59e0b","#ffffff",,"q_79dfe41028e282c1e3eab6227c27eaad",,"draft",,,"he",,"5ef4754289c08d96","e9fd4d8477711ed1"
"653d117c-acff-4b84-b38b-150372e714b7","ae470d3c-3d84-4413-91c3-8787a8643f47","רק","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-24T13:12:50.794978",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","75da2005e3661375016dbcd0",,"#2563eb","#f59e0b","#ffffff",,"ab0fa7332c5386927084a277",,"draft",,,"he",,"3cb418beeb40e50f","988133302b056887"
"924fadf3-5e26-4006-88ef-f421a6ff0372","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיו 3 ","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-24T23:07:17.987227",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","853b3abb5d0516d19ffd7ad2",,"#2563eb","#f59e0b","#ffffff",,"239ce1e78837cc6368fa0b36",,"draft",,,"he",,"b3802c642ed77181","d660d3167e0decc9"
"5c99806d-cad3-43b9-86f1-49b8b7db1d80","ae470d3c-3d84-4413-91c3-8787a8643f47","שאלון ללא כותרת","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-26T16:55:56.090288",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","7f14767d7c7bab9c95049f1f",,"#2563eb","#f59e0b","#ffffff",,,,"draft",,,"he",,"0bbf967efc8c5f36","8f8ea0a3378ce086"
"eaa50ea0-4cc4-45a2-be13-e1a3f64eae20","ae470d3c-3d84-4413-91c3-8787a8643f47","ב","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-15T13:17:30.741718",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","8847af07aae2e9dc19c42c72",,"#2563eb","#f59e0b","#ffffff",,"ac2faed1-b03a-4343-b591-7927b64f987c","{}","draft",,"ב","he",,"e79a9d5fe69b55ac","4724a125d05e2708"
"45c8d7b3-a61c-40b9-8611-1659f35fb3de","2ba91821-68f4-45c3-baeb-043fbb369e97","רק","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-16T09:56:20.687363",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","8412a862d1fc3ee9d8f638c0",,"#2563eb","#f59e0b","#ffffff",,"4ffd0ec1-6e0e-4f9f-b62d-7a062459cb5c","{}","draft",,"רק","he",,"4ed373201da4fa3c","71df8f98ab000d70"
"f4bbfaa9-e2d8-46b5-9d8f-4c7ef602ad73","ae470d3c-3d84-4413-91c3-8787a8643f47","vfv","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-23T22:00:17.583017",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","9532dc57baa921fc0e4e462b",,"#2563eb","#f59e0b","#ffffff",,"q_0bc7ed31ca08bda3067b83ef18bb23d0","{""distribution"":{""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: vfv"",""channel"":""link"",""emailBody"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nvfv\n\nתודה!"",""emailSubject"":""vfv: נשמח לשמוע ממך""}}","draft",,,"he",,"d835b7f81a401ee8","e2c6bff1f148149a"
"0332a133-f0e9-4f7d-ab20-f99d7fc5fcc6","2ba91821-68f4-45c3-baeb-043fbb369e97","vfv",,,,"2025-08-23T23:40:22.836",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",false,"he","2025-08-27T08:35:02.505045+00:00","77fc9edf75fb0520668d36b4",,"#2563eb","#f59e0b","#ffffff",,"q_ca8aeb412a3082ec4caf713528af195a","{""brand"":{},""autoNotify"":false,""distribution"":{""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: vfv"",""channel"":""link"",""emailBody"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nvfv\n\nתודה!"",""emailSubject"":""vfv: נשמח לשמוע ממך""},""endCustomerMessage"":{""body"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nvfv\n\nתודה!"",""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: vfv"",""subject"":""vfv: נשמח לשמוע ממך""}}","draft",,,"he",,"d4242278a3451934","4712bee931a80041"
"6a8b11ee-227d-4223-8208-4a65b8d81069","ae470d3c-3d84-4413-91c3-8787a8643f47","ב",,,,"2025-08-23T23:52:36.826",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","794185403449830c5b4e8ce7",,"#2563eb","#f59e0b","#ffffff",,"q_330e207aa3c4523c8e48bb0e5949ac26","{""brand"":{},""autoNotify"":false,""distribution"":{""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: ב"",""channel"":""link"",""emailBody"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nב\n\nתודה!"",""emailSubject"":""ב: נשמח לשמוע ממך""},""endCustomerMessage"":{""body"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nב\n\nתודה!"",""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: ב"",""subject"":""ב: נשמח לשמוע ממך""}}","draft",,,"he",,"d92cae7a305a34aa","3044ef40147201cb"
"cd894b4f-0190-4c0d-8bd6-59346697c6af","ae470d3c-3d84-4413-91c3-8787a8643f47","vfv","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-24T13:46:31.900395",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","f324a47e3eb1c9c1cf1e3fe5",,"#2563eb","#f59e0b","#ffffff",,"85b16b69fa05275b5992ef2e",,"draft",,,"he",,"3fcc4563bc28db13","4807cf487cf3aed7"
"f5527ecc-8504-4bde-8196-d3ca9a9b114c","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיון נוסף ","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil "",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-25T11:46:45.701724",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",false,"he","2025-08-27T08:35:02.505045+00:00","0db29774b10721aa5409969b",,"#2563eb","#f59e0b","#ffffff",,"06748a996203ae297040f854",,"draft",,,"he",,"c1264ff10573a8b2","eb2d62659b826e94"
"06b9179f-f194-42af-9c8d-0c2292d34e1f","ae470d3c-3d84-4413-91c3-8787a8643f47","כ","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-17T18:03:52.300024",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","a3ee1357ad38115301b3456a",,"#2563eb","#f59e0b","#ffffff",,"83b29b2b-47c6-46e4-b777-a1e2259061aa","{}","draft",,"כ","he",,"8adad5ea872ef9e1","5f977358f8f8ee4c"
"98f1e864-a00e-4fd0-99bf-0de4419c1b80","2ba91821-68f4-45c3-baeb-043fbb369e97","ב","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-16T22:41:29.642885",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","b18309775f1b54f0a9b401a2",,"#2563eb","#f59e0b","#ffffff",,"0323f87e-5988-4149-9036-dd49fddbffaa","{}","draft",,"ב","he",,"6ffcece7a963702d","852befaecdc425a8"
"f2bafdf8-6e75-4a47-8f21-8915c50a9e1c","2ba91821-68f4-45c3-baeb-043fbb369e97","ה","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-17T17:02:58.734322",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","d6c0ea89de53e715c805eb99",,"#2563eb","#f59e0b","#ffffff",,"96bdfd28-dfc5-4f3d-ae91-fae82c385f5d","{}","draft",,"ה","he",,"49a836b2dcd51663","8b77e41a08e6702b"
"af5a8a89-ffb5-4a00-9ed8-a37ea39fc0f5","2ba91821-68f4-45c3-baeb-043fbb369e97","ה","insurance","{""primary"":""#16939B"",""secondary"":""#FFD500"",""background"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-17T17:03:16.300079",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","f6e823a012b64b04ecf0c456",,"#2563eb","#f59e0b","#ffffff",,"c21fa706-80a0-446e-a8f2-dcc7ef1259e0","{}","draft",,"ה","he",,"a477bc3dc8185f9c","5601b1f0c4490268"
"3d9dab2a-62ff-49f7-ba20-5c5a959e44bc","2ba91821-68f4-45c3-baeb-043fbb369e97","g","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-17T20:23:34.127527",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","377512c11a8f8c5198bc0928",,"#2563eb","#f59e0b","#ffffff",,"1c3273fb-6254-4fc7-8efd-2cbb14e5d08f","{}","published",,"g","he",,"3c0ba051c6027249","e7506a35c4daa32f"
"4f5333b7-5970-48b1-b520-78af0908aa5e","ae470d3c-3d84-4413-91c3-8787a8643f47","דג","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-17T21:37:33.008261",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","81f1f3475f3ec6e03bda4f07",,"#2563eb","#f59e0b","#ffffff",,"9b67794e-8de4-4a08-bb9b-3858172c2435","{}","draft",,"דג","he",,"e19215693c7e58b8","31d0af8c238d5988"
"e783a099-2234-493a-be2a-18837a9de9bc","ae470d3c-3d84-4413-91c3-8787a8643f47","דג","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-18T19:10:49.039751",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","93aa501a6673482fd1e50b80",,"#2563eb","#f59e0b","#ffffff",,"9cb0aac4-0c3c-4473-8a03-0d4a5fb15fb1","{}","draft",,"דג","he",,"5e2e41b366f3fa67","c8523ea70b238d28"
"a6ccbac9-bd4b-4948-87f1-21a001caacfd","ae470d3c-3d84-4413-91c3-8787a8643f47","דג","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-19T09:05:17.257101",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","15795b041b77554853d218aa",,"#2563eb","#f59e0b","#ffffff",,"92a08065-0ec7-44f4-be11-731322efc2a9","{}","draft",,"דג","he",,"0f70a8e9cbf7c34f","9e29c75e3b11ce9b"
"611eb614-5813-4c50-a2d0-c10d618d27ad","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיון נוסף 1","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-20T12:42:19.078419",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","3bae0eefc8dfef1a6f30830b",,"#2563eb","#f59e0b","#ffffff",,"29f5744d-acc3-43d8-86bc-827af11dcbf6","{}","draft",,"ניסיון-נוסף-1","he",,"d04a91079543d3a2","3c83540c42f8f2ec"
"c792e843-0f21-4c3c-aceb-4dc8f93dbfab","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיון נוסף ","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-18T18:23:14.080814",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","b28e0dd6e6def4840e946d19",,"#2563eb","#f59e0b","#ffffff",,"3e0fc7d1-3478-46d5-8378-be865e119e6a","{}","draft",,"ניסיון-נוסף","he",,"1b0e958132468609","552d99560a2c3d12"
"dff6d97b-3e44-466a-8779-b5831964959f","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיון ","insurance","{""primary"":""#16939B"",""secondary"":""#FFD500"",""background"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-14T09:15:20.696381",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","d6ade3477a9dbcc8fbee1668",,"#2563eb","#f59e0b","#ffffff",,"88f281f5-2c48-4909-989f-44e1b15395eb","{}","draft",,"ניסיון","he",,"c717fabe98897901","a05dd4501d05737a"
"5e9b0e42-434f-4a19-b4a1-4248b4b7ced1","2ba91821-68f4-45c3-baeb-043fbb369e97","'ב","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-20T13:31:42.927193",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","829f51e69a3ff3642778d58c",,"#2563eb","#f59e0b","#ffffff",,"8d0f12c0-713e-4103-88f4-4a5ff34c62f5","{}","draft",,"ב","he",,"26bfcc5b4c6f11cf","326bcfa014c13613"
"65ae2de0-cb46-4bf4-99ae-a1fef43b6fd3","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיו 3 ","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-16T22:35:41.963068",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","317cc605e8a117b1b24a20d1",,"#2563eb","#f59e0b","#ffffff",,"29e4edd2-acfb-41ed-aa07-c41423eca57b","{}","draft",,"ניסיו-3","he",,"35b1401c84f1dbaa","80d00708cc0ebce1"
"144cc3a7-c217-4432-af1d-51ae32f49841","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיו 3 ","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-17T07:30:17.644142",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","c8774ed87c58ddc423f11f49",,"#2563eb","#f59e0b","#ffffff",,"3897b148-db93-4f97-b2c1-d9c2ccffefb0","{}","draft",,"ניסיו-3","he",,"88fd411195814895","03aece92fdd12948"
"94462c5b-0dc4-4976-8b41-0f53cfcc2878","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיו 3 ","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-17T16:29:41.775247",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","5262e037c0e7540994fe460c",,"#2563eb","#f59e0b","#ffffff",,"a2af06b6-14e6-457d-b736-92e240b9a733","{}","draft",,"ניסיו-3","he",,"cf9d6aaab6cdd8d2","a07ee49e9e6eeb24"
"8a3aadaf-b3df-4344-9e0b-101e3bb32f24","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיו 3 ","insurance","{""primary"":""#16939B"",""secondary"":""#FFD500"",""background"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-17T16:29:58.370899",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","3dfd45910ebba90f4a7fbd47",,"#2563eb","#f59e0b","#ffffff",,"66698dc8-d948-4f57-87d0-2ed1774ac8a5","{}","draft",,"ניסיו-3","he",,"f38a5cbf82b4bc84","aa171f2bb2cabd18"
"81b85a6f-6c3b-4574-b12e-3a735685e43a","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיון נוסף ","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-18T18:22:53.335156",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","c19472d9c1ed0b106c5f6d1b",,"#2563eb","#f59e0b","#ffffff",,"7294a4bd-5221-4fac-bdfb-6da5ecd1f5cf","{}","draft",,"ניסיון-נוסף","he",,"a6b79ad68bf363b1","9f83efb49621241e"
"735c9332-058c-468e-a577-ca303e90468b","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיו 3 ","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-15T13:04:40.96292",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","90abc7d3c17dd03ae0171228",,"#2563eb","#f59e0b","#ffffff",,"e5177426-7a23-4e3a-951a-0436238077f8","{}","draft",,"ניסיו-3","he",,"7cfdf210b7207c23","36c1cf820e9a255c"
"d3609b4b-2d7c-43e3-b892-a6129382df84","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיון נוסף ","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-15T13:08:27.190227",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","5c5120930c2f03b835a6fa5e",,"#2563eb","#f59e0b","#ffffff",,"cd1844ae-83d5-419f-816f-fab8006c4dc1","{}","draft",,"ניסיון-נוסף","he",,"ea51d6caca8fdf98","b9e749f1194ba598"
